Year_name,Year_Year_Player_name,Year_Year_Player_College,Year_Year_Player_Tm,Year_Year_Player_Yrs,Year_Year_Player_G,Year_Year_Player_MP,Year_Year_Player_PTS,Year_Year_Player_TRB,Year_Year_Player_AST,Year_Year_Player_FG,Year_Year_Player_Three_point,Year_Year_Player_FT_per,Year_Year_Player_MP_per_game,Year_Year_Player_PTS_per_game,Year_Year_Player_TRB_per_game,Year_Year_Player_AST_per_game,Year_Year_Player_WS_per_game,Year_Year_Player_WS_div48,Year_Year_Player_BPM,Year_Year_Player_VORP
1970,Mike Maloy,Davidson,BOS,,,,,,,,,,,,,,,,,
1970,Carl Johnson,Gustavus Adolphus,CIN,,,,,,,,,,,,,,,,,
1970,Chuck Lloyd,Yankton College,SEA,,,,,,,,,,,,,,,,,
1970,Joe Taylor,Dillard University,BUF,,,,,,,,,,,,,,,,,
1970,Israel Oliver,Elizabeth City State University,POR,,,,,,,,,,,,,,,,,
1970,Ken Johnson,Indiana,CLE,,,,,,,,,,,,,,,,,
1970,Gerhardus Schreur,Arizona State,PHO,,,,,,,,,,,,,,,,,
1970,Dale Blaut,West Texas A&M University,CHI,,,,,,,,,,,,,,,,,
1970,Gordon Stiles,American University,PHI,,,,,,,,,,,,,,,,,
1970,Kindell Stephens,Fisk University,LAL,,,,,,,,,,,,,,,,,
1970,Manuel Raga,,ATL,,,,,,,,,,,,,,,,,
1970,Ron Becker,New Mexico,BAL,,,,,,,,,,,,,,,,,
1970,Bob Seemer,Georgia Tech,MIL,,,,,,,,,,,,,,,,,
1970,Don Curnutt,Miami (FL),NYK,,,,,,,,,,,,,,,,,
1970,Ron Belton,Bellarmine University,SDR,,,,,,,,,,,,,,,,,
1970,Rick Anhauser,NC State,DET,,,,,,,,,,,,,,,,,
1970,Ted Hillary,Saint Joseph's College,CIN,,,,,,,,,,,,,,,,,
1970,Andy Owens,Florida,SEA,,,,,,,,,,,,,,,,,
1970,Dave Schneider,Wayne State University,CLE,,,,,,,,,,,,,,,,,
1970,Don McClemore,Bowling Green,POR,,,,,,,,,,,,,,,,,
1970,Dick Walker,Wake Forest,BUF,,,,,,,,,,,,,,,,,
1970,Jim Walls,Clark Atlanta University,PHO,,,,,,,,,,,,,,,,,
1970,Doug Howard,BYU,CHI,,,,,,,,,,,,,,,,,
1970,David Whitley,Tufts University,PHI,,,,,,,,,,,,,,,,,
1970,Bob Duklet,Boston College,LAL,,,,,,,,,,,,,,,,,
1970,Dino Meneghin,,ATL,,,,,,,,,,,,,,,,,
1970,Mel Bell,Houston,BAL,,,,,,,,,,,,,,,,,
1970,Jim Brooks,Nebraska,SDR,,,,,,,,,,,,,,,,,
1970,Don Ogletree,Cincinnati,DET,,,,,,,,,,,,,,,,,
1970,Reggie Roach,Virginia State University,CIN,,,,,,,,,,,,,,,,,
1970,John Brunson,Furman University,SEA,,,,,,,,,,,,,,,,,
1970,Paul Adams,Central Washington University,POR,,,,,,,,,,,,,,,,,
1970,Oliver Taylor,Houston,CLE,,,,,,,,,,,,,,,,,
1970,Ric Cobb,Marquette,PHO,,,,,,,,,,,,,,,,,
1970,Booker Brown,Middle Tennessee,CHI,,,,,,,,,,,,,,,,,
1970,Dewey Varner,Tuskegee University,LAL,,,,,,,,,,,,,,,,,
1970,Ben McGilmer,Iowa,BAL,,,,,,,,,,,,,,,,,
1970,Harry Lozon,Old Dominion,SDR,,,,,,,,,,,,,,,,,
1970,Ernest Hardy,Harvard University,DET,,,,,,,,,,,,,,,,,
1970,Larry Gray,Huston-Tillotson University,CIN,,,,,,,,,,,,,,,,,
1970,Allen McManus,Winston-Salem State,SEA,,,,,,,,,,,,,,,,,
1970,Kevin Wilson,Ashland University,CLE,,,,,,,,,,,,,,,,,
1970,Alex Boyd,Nevada,POR,,,,,,,,,,,,,,,,,
1970,Fred Carpenter,Hawaii,PHO,,,,,,,,,,,,,,,,,
1970,Charles Bloodworth,Northwestern State University,CHI,,,,,,,,,,,,,,,,,
1970,Gary Elliot,Washington State,LAL,,,,,,,,,,,,,,,,,
1970,Dan Debardabi,Northern Arizona University,BAL,,,,,,,,,,,,,,,,,
1970,Clyde Oatis,Aurora University,SDR,,,,,,,,,,,,,,,,,
1970,Randy Smith,Buffalo State,DET,12,976,31444,16262,3597,4487,0.47,0.155,0.781,32.2,16.7,3.7,4.6,60.1,0.092,0.4,16
1970,Andy Jennings,Alderson-Broaddus College,CIN,,,,,,,,,,,,,,,,,
1970,Don Beeson,Linfield College,SEA,,,,,,,,,,,,,,,,,
1970,Frank Loteridge,University of Texas-Pan American,POR,,,,,,,,,,,,,,,,,
1970,Don Tomlinson,Missouri,CLE,,,,,,,,,,,,,,,,,
1970,Chad Calabria,Iowa,PHO,,,,,,,,,,,,,,,,,
1970,Paul Funkhouser,McKendree College,CHI,,,,,,,,,,,,,,,,,
1970,Ron Sanford,New Mexico,LAL,,,,,,,,,,,,,,,,,
1970,Mike Williams,Northern Arizona University,BAL,,,,,,,,,,,,,,,,,
1970,Jay Bond,Washington,SDR,,,,,,,,,,,,,,,,,
1970,Dennis Clark,Springfield College,DET,,,,,,,,,,,,,,,,,
1970,Mike Neer,Washington & Lee University,CIN,,,,,,,,,,,,,,,,,
1970,Rick Wanamaker,Drake University,CLE,,,,,,,,,,,,,,,,,
1970,John Canady,Miami (FL),POR,,,,,,,,,,,,,,,,,
1970,Walt Williams,Miami University,PHO,,,,,,,,,,,,,,,,,
1970,Bill Otey,Boise State,CHI,,,,,,,,,,,,,,,,,
1970,Will Teague,Youngstown State University,LAL,,,,,,,,,,,,,,,,,
1970,Ted Rose,Northern Michigan University,BAL,,,,,,,,,,,,,,,,,
1970,Dean Olofson,Wayne State University,SDR,,,,,,,,,,,,,,,,,
1970,Harvey Mariatt,Eastern Michigan,DET,,,,,,,,,,,,,,,,,
1970,Paul Favorite,Georgetown,CIN,,,,,,,,,,,,,,,,,
1970,Doug Williams,St. Mary's University,POR,,,,,,,,,,,,,,,,,
1970,Stephen Wilson,Hanover College,CLE,,,,,,,,,,,,,,,,,
1970,Pete Walthour,Fort Valley State University,LAL,,,,,,,,,,,,,,,,,
1970,Don Rather,Northern Arizona University,BAL,,,,,,,,,,,,,,,,,
1970,Dennis Dickens,Azusa Pacific University,SDR,,,,,,,,,,,,,,,,,
1970,Bob Peterson,Oregon,CLE,,,,,,,,,,,,,,,,,
1970,Bob Thate,Occidental College,LAL,,,,,,,,,,,,,,,,,
1970,Vince Fritz,Oregon State,BAL,,,,,,,,,,,,,,,,,
1970,Jeff Cunningham,"University of California, Irvine",SDR,,,,,,,,,,,,,,,,,
1970,Bruce Butchko,Southern Illinois,POR,,,,,,,,,,,,,,,,,
1970,John Cannon,Grambling State University,CLE,,,,,,,,,,,,,,,,,
1970,Rick Erickson,Washington State,SDR,,,,,,,,,,,,,,,,,
1970,Allen Waller,Saint Mary of the Plains College,CLE,,,,,,,,,,,,,,,,,
1970,Mark Gabriel,Hanover College,POR,,,,,,,,,,,,,,,,,
1971,Austin Carr,Notre Dame,CLE,10,682,19660,10473,1990,1878,0.449,0.154,0.804,28.8,15.4,2.9,2.8,32.9,0.08,-0.6,5.2
1971,Sidney Wicks,UCLA,POR,10,760,25762,12803,6620,2437,0.459,0,0.685,33.9,16.8,8.7,3.2,42.4,0.079,-0.3,8.2
1971,Elmore Smith,Kentucky State University,BUF,8,562,17879,7541,5962,808,0.482,,0.579,31.8,13.4,10.6,1.4,34.7,0.093,1.2,9.4
1971,Ken Durrett,La Salle,CIN,4,120,1205,484,233,54,0.434,,0.637,10,4,1.9,0.5,0.6,0.025,-3.9,-0.5
1971,George Trapp,Cal State Long Beach,ATL,6,379,6863,3353,1466,375,0.444,,0.752,18.1,8.8,3.9,1,8.4,0.059,-2.6,-0.6
1971,Fred Brown,Iowa,SEA,13,963,24422,14018,2637,3160,0.478,0.373,0.858,25.4,14.6,2.7,3.3,63.2,0.124,2.1,22.6
1971,Cliff Meely,Colorado,HOU,5,318,6329,2658,1703,398,0.417,,0.675,19.9,8.4,5.4,1.3,4.6,0.035,-2.9,-0.6
1971,Darnell Hillman,San Jose State,GSW,4,287,6594,2471,1881,406,0.466,,0.592,23,8.6,6.6,1.4,9.9,0.072,-1.8,0.3
1971,Stan Love,Oregon,BAL,3,227,3451,1550,905,172,0.44,,0.751,15.2,6.8,4,0.8,5.5,0.076,-3.1,-0.3
1971,Clarence Glover,Western Kentucky,BOS,1,25,119,65,46,4,0.455,,0.469,4.8,2.6,1.8,0.2,0.3,0.103,,
1971,Curtis Rowe,UCLA,DET,8,590,18277,6873,4264,932,0.482,,0.701,31,11.6,7.2,1.6,34.1,0.09,-1,3.2
1971,Dana Lewis,Tulsa,PHI,,,,,,,,,,,,,,,,,
1971,Jim Cleamons,Ohio State,LAL,9,652,16994,5412,1981,2531,0.46,0.226,0.765,26.1,8.3,3,3.9,29.1,0.082,-0.3,6.6
1971,John Roche,South Carolina,PHO,3,162,3450,1358,178,640,0.468,0.389,0.819,21.3,8.4,1.1,4,5.4,0.075,-1.2,0.6
1971,Kenny McIntosh,Eastern Michigan,CHI,4,177,3700,934,696,173,0.361,,0.581,20.9,5.3,3.9,1,-1.5,-0.02,-3.2,-0.7
1971,Dean Meminger,Marquette,NYK,6,416,8554,2552,1086,1046,0.475,,0.627,20.6,6.1,2.6,2.5,16.6,0.093,-0.3,2.6
1971,Collis Jones,Notre Dame,MIL,,,,,,,,,,,,,,,,,
1971,Steve Patterson,UCLA,CLE,5,350,5582,1552,1632,443,0.403,,0.594,15.9,4.4,4.7,1.3,4.8,0.041,-1.2,0.9
1971,Fred Hilton,Grambling State University,BUF,2,120,2080,1131,254,190,0.388,,0.749,17.3,9.4,2.1,1.6,-3.5,-0.08,,
1971,Willie Sojourner,Weber State,CHI,,,,,,,,,,,,,,,,,
1971,John Mengelt,Auburn,CIN,10,636,12788,6218,1221,1329,0.479,0,0.809,20.1,9.8,1.9,2.1,27.9,0.105,-1.1,2.2
1971,Ted McClain,Tennessee State,ATL,3,178,3487,1058,410,541,0.447,,0.786,19.6,5.9,2.3,3,4,0.055,-1.9,0.1
1971,Jim McDaniels,Western Kentucky,SEA,3,184,2705,967,810,170,0.402,,0.703,14.7,5.3,4.4,0.9,0.7,0.012,-3.7,-0.6
1971,Mike Newlin,Utah,HOU,11,837,24574,12507,2494,3364,0.466,0.302,0.87,29.4,14.9,3,4,50.4,0.098,-0.5,7.6
1971,Charlie Yelverton,Fordham,POR,1,69,1227,545,201,81,0.389,,0.707,17.8,7.9,2.9,1.2,-0.5,-0.018,,
1971,Amos Thomas,Southwestern Oklahoma State University,BUF,,,,,,,,,,,,,,,,,
1971,Richard Fisher,Colorado State,POR,,,,,,,,,,,,,,,,,
1971,Jim Rose,Western Kentucky,BOS,,,,,,,,,,,,,,,,,
1971,Isaiah Wilson,University of Baltimore,DET,1,48,322,167,47,41,0.356,,0.732,6.7,3.5,1,0.9,-0.5,-0.074,,
1971,Spencer Haywood,Detroit Mercy,BUF,12,760,25600,14592,7038,1351,0.465,0.125,0.8,33.7,19.2,9.3,1.8,61.4,0.115,-0.3,7.7
1971,Joe Bergman,Creighton,CIN,,,,,,,,,,,,,,,,,
1971,Howard Porter,Villanova,CHI,7,457,8534,4215,1872,211,0.469,,0.802,18.7,9.2,4.1,0.5,17.6,0.099,-1,1.8
1971,Marvin Stewart,Nebraska,PHI,,,,,,,,,,,,,,,,,
1971,Gregg Northington,Alabama State University,NYK,,,,,,,,,,,,,,,,,
1971,Willie Long,New Mexico,CLE,,,,,,,,,,,,,,,,,
1971,Gerald Lockett,University of Arkansas at Pine Bluff,CLE,,,,,,,,,,,,,,,,,
1971,Larry Steele,Kentucky,POR,9,610,14777,5009,1781,1719,0.483,0,0.796,24.2,8.2,2.9,2.8,28.2,0.091,0.2,6.7
1971,Rich Yunkus,Georgia Tech,CIN,,,,,,,,,,,,,,,,,
1971,Jeff Halliburton,Drake University,ATL,2,92,1075,562,145,116,0.44,,0.814,11.7,6.1,1.6,1.3,1.4,0.061,,
1971,Clifford Ray,Oklahoma,CHI,10,784,19940,5821,6953,1728,0.524,0,0.588,25.4,7.4,8.9,2.2,56.7,0.136,0.5,10.3
1971,Jackie Ridgle,California,CLE,1,32,107,57,15,7,0.432,,0.731,3.3,1.8,0.5,0.2,0.2,0.102,,
1971,William Smith,Syracuse,POR,2,30,491,205,143,20,0.431,,0.597,16.4,6.8,4.8,0.7,0.1,0.014,,
1971,Rich Rinaldi,Saint Peter's College,BAL,2,79,853,393,93,73,0.393,,0.724,10.8,5,1.2,0.9,0.2,0.012,-5.3,-0.1
1971,Dave Robisch,Kansas,BOS,8,508,10556,4426,2620,813,0.457,0,0.814,20.8,8.7,5.2,1.6,23.5,0.107,-0.3,4.6
1971,Marv Roberts,Utah State University,DET,1,28,209,58,25,19,0.355,,0.667,7.5,2.1,0.9,0.7,-0.2,-0.051,-6.3,-0.3
1971,Dave Wohl,Penn,PHI,7,410,8142,2553,558,1397,0.43,,0.75,19.9,6.2,1.4,3.4,6.1,0.036,-3.1,-1.4
1971,Mike Gale,Elizabeth City State University,CHI,6,453,11189,3372,1122,1965,0.474,0.16,0.825,24.7,7.4,2.5,4.3,18,0.077,0.6,7.3
1971,Mo Layton,USC,PHO,4,264,4429,1826,353,699,0.448,,0.747,16.8,6.9,1.3,2.6,4.5,0.048,-2.5,-0.2
1971,Dick Gibbs,Texas-El Paso,CHI,5,333,4310,1739,624,260,0.402,,0.799,12.9,5.2,1.9,0.8,2.6,0.029,-3.5,-1
1971,Ken Mayfield,Tuskegee University,NYK,1,13,64,37,8,4,0.37,,1,4.9,2.8,0.6,0.3,-0.2,-0.134,-7,-0.2
1971,Gary Brell,Marquette,MIL,,,,,,,,,,,,,,,,,
1971,Cliff Harris,Hardin-Simmons University,CLE,,,,,,,,,,,,,,,,,
1971,Jimmy O'Brien,Boston College,BUF,,,,,,,,,,,,,,,,,
1971,Bobby Fields,La Salle,POR,,,,,,,,,,,,,,,,,
1971,Sid Catlett,Notre Dame,CIN,1,9,40,6,4,1,0.222,,0.222,4.4,0.7,0.4,0.1,-0.2,-0.197,,
1971,Jim Welch,Houston,ATL,,,,,,,,,,,,,,,,,
1971,Pembroke Burrows,Jacksonville University,SEA,,,,,,,,,,,,,,,,,
1971,Tom Owens,South Carolina,HOU,7,488,11471,5612,3010,984,0.508,0.25,0.764,23.5,11.5,6.2,2,32.9,0.138,0.3,6.8
1971,Greg Gary,St. Bonaventure,GSW,,,,,,,,,,,,,,,,,
1971,Willie Allen,Miami (FL),BAL,,,,,,,,,,,,,,,,,
1971,Randy Denton,Duke,BOS,1,45,700,239,218,33,0.402,,0.702,15.6,5.3,4.8,0.7,0.4,0.029,-3.7,-0.3
1971,Jarrett Durham,Duquesne,DET,,,,,,,,,,,,,,,,,
1971,Erwin Johnson,Augusta State University,PHI,,,,,,,,,,,,,,,,,
1971,Roger Brown,Kansas,LAL,2,77,818,135,230,25,0.389,,0.702,10.6,1.8,3,0.3,0.6,0.035,-3.2,-0.2
1971,Walt Szczerbiak,George Washington,PHO,,,,,,,,,,,,,,,,,
1971,Jim Irving,Saint Louis,CHI,,,,,,,,,,,,,,,,,
1971,Steve Niles,Texas A&M,NYK,,,,,,,,,,,,,,,,,
1971,Henry Smith,Missouri,MIL,,,,,,,,,,,,,,,,,
1971,Brian Mahoney,Manhattan College,CLE,,,,,,,,,,,,,,,,,
1971,Garry Nelson,Duquesne,BUF,,,,,,,,,,,,,,,,,
1971,Hector Blondet,Murray State,POR,,,,,,,,,,,,,,,,,
1971,Jim Guymond,Eastern New Mexico University,CIN,,,,,,,,,,,,,,,,,
1971,Tyrone Marionneaux,Loyola University New Orleans,CIN,,,,,,,,,,,,,,,,,
1971,Jeff Smith,New Mexico State,SEA,,,,,,,,,,,,,,,,,
1971,Rudy Benjamin,Michigan State,HOU,,,,,,,,,,,,,,,,,
1971,Odis Allison,UNLV,GSW,1,36,166,67,45,10,0.218,,0.541,4.6,1.9,1.3,0.3,-0.6,-0.181,,
1971,Don Johnson,Tennessee,BAL,,,,,,,,,,,,,,,,,
1971,Greg Nelson,Jacksonville University,HOU,,,,,,,,,,,,,,,,,
1971,Vincent White,Savannah State University,DET,,,,,,,,,,,,,,,,,
1971,Richard Hood,Phillips University,PHI,,,,,,,,,,,,,,,,,
1971,Lee Dedmon,UNC,LAL,,,,,,,,,,,,,,,,,
1971,Kenneth Gardner,Utah,PHO,,,,,,,,,,,,,,,,,
1971,Larry Weatherford,Purdue,CHI,,,,,,,,,,,,,,,,,
1971,Bob Kissane,Holy Cross,PHO,,,,,,,,,,,,,,,,,
1971,Barry Nelson,Duquesne,MIL,1,28,102,35,20,7,0.417,,0.5,3.6,1.3,0.7,0.3,0.1,0.026,,
1971,Mike Childress,Colorado State,CLE,,,,,,,,,,,,,,,,,
1971,Glen Summors,Gannon University,BUF,,,,,,,,,,,,,,,,,
1971,Jim Day,Morehead State University,POR,,,,,,,,,,,,,,,,,
1971,Gil McGregor,Wake Forest,CIN,1,42,532,171,148,18,0.363,,0.696,12.7,4.1,3.5,0.4,-0.4,-0.038,,
1971,Willie Humes,Idaho,ATL,,,,,,,,,,,,,,,,,
1971,Mike Neciase,William Carey College,SEA,,,,,,,,,,,,,,,,,
1971,Garry Reist,Rice University,HOU,,,,,,,,,,,,,,,,,
1971,Charles Johnson,California,GSW,7,521,9972,4241,1318,973,0.429,,0.756,19.1,8.1,2.5,1.9,13.4,0.064,-1.4,1.3
1971,John Novey,Mount St. Mary's University,BAL,,,,,,,,,,,,,,,,,
1971,Thorpe Weber,Vanderbilt,BOS,,,,,,,,,,,,,,,,,
1971,Jim Larranga,Providence,DET,,,,,,,,,,,,,,,,,
1971,Jake Jones,Assumption College,PHI,1,17,202,76,26,12,0.389,,0.645,11.9,4.5,1.5,0.7,0,-0.009,,
1971,Bill Brickhouse,Montana State,LAL,,,,,,,,,,,,,,,,,
1971,William Graham,Kentucky State University,PHO,,,,,,,,,,,,,,,,,
1971,Jim England,Tennessee,CHI,,,,,,,,,,,,,,,,,
1971,Bill Mainor,Fordham,NYK,,,,,,,,,,,,,,,,,
1971,Ed Kemp,Adams State College,MIL,,,,,,,,,,,,,,,,,
1971,Tom Bush,Drake University,CLE,,,,,,,,,,,,,,,,,
1971,Randy Smith,Buffalo State,BUF,12,976,31444,16262,3597,4487,0.47,0.155,0.781,32.2,16.7,3.7,4.6,60.1,0.092,0.4,16
1971,Gene Knolle,Texas Tech,POR,,,,,,,,,,,,,,,,,
1971,Ollie Shannon,Minnesota,CIN,,,,,,,,,,,,,,,,,
1971,Mike Jordan,Savannah State University,ATL,,,,,,,,,,,,,,,,,
1971,John Duncan,Kentucky Wesleyan College,SEA,,,,,,,,,,,,,,,,,
1971,Eric Hill,Minnesota,HOU,,,,,,,,,,,,,,,,,
1971,Ken May,Dayton,GSW,,,,,,,,,,,,,,,,,
1971,Dennis Hogg,Washington State,BAL,,,,,,,,,,,,,,,,,
1971,Skip Young,Florida State,BOS,,,,,,,,,,,,,,,,,
1971,Steve Kelly,BYU,DET,,,,,,,,,,,,,,,,,
1971,Curtis Ford,Northeastern State University,PHI,,,,,,,,,,,,,,,,,
1971,Gene Gathers,Bradley,LAL,,,,,,,,,,,,,,,,,
1971,Ralph Brateris,Trenton State University,PHO,,,,,,,,,,,,,,,,,
1971,Artis Gilmore,Jacksonville University,CHI,12,909,29685,15579,9161,1777,0.599,0.077,0.713,32.7,17.1,10.1,2,107.4,0.174,2.6,34.7
1971,Danny Davis,Henderson State University,NYK,,,,,,,,,,,,,,,,,
1971,Gene Phillips,SMU,MIL,,,,,,,,,,,,,,,,,
1971,Charlie Davis,Wake Forest,CLE,3,144,2653,1287,219,319,0.408,,0.806,18.4,8.9,1.5,2.2,1.4,0.026,-5,-0.1
1971,Craig Love,Ohio University,BUF,,,,,,,,,,,,,,,,,
1971,John Sutter,Tulane,POR,,,,,,,,,,,,,,,,,
1971,Frank Fitzgerald,Boston College,CIN,,,,,,,,,,,,,,,,,
1971,Jim Smith,Kentucky Wesleyan College,ATL,,,,,,,,,,,,,,,,,
1971,Charlie Lowery,University of Puget Sound,SEA,1,20,134,45,19,14,0.447,,0.611,6.7,2.3,1,0.7,0.2,0.083,,
1971,Rich Katherman,Duke,HOU,,,,,,,,,,,,,,,,,
1971,Jim Haderlein,Loyola Marymount University,GSW,,,,,,,,,,,,,,,,,
1971,Russell Golden,Jackson State University,BAL,,,,,,,,,,,,,,,,,
1971,John Ribock,South Carolina,BOS,,,,,,,,,,,,,,,,,
1971,Wayne Jones,Niagara University,DET,,,,,,,,,,,,,,,,,
1971,Barry Yates,Maryland,PHI,1,24,144,69,40,7,0.373,,0.636,6,2.9,1.7,0.3,-0.2,-0.075,,
1971,Luke Adams,Lamar University,LAL,,,,,,,,,,,,,,,,,
1971,Vernell Ellzy,Florida State,PHO,,,,,,,,,,,,,,,,,
1971,Clarence Sherrod,Wisconsin,CHI,,,,,,,,,,,,,,,,,
1971,Leroy Eldridge,Cheyney (PA),NYK,,,,,,,,,,,,,,,,,
1971,Felix Thurston,Trinity University,MIL,,,,,,,,,,,,,,,,,
1971,Rich Walker,Bowling Green,CLE,,,,,,,,,,,,,,,,,
1971,Gary Stewart,Canisius,BUF,,,,,,,,,,,,,,,,,
1971,Goo Kennedy,TCU,POR,1,32,277,65,51,6,0.534,,0.375,8.7,2,1.6,0.2,0.3,0.045,-2.7,0
1971,Ernie Fleming,Jacksonville University,ATL,,,,,,,,,,,,,,,,,
1971,Larry Holliday,Oregon,SEA,,,,,,,,,,,,,,,,,
1971,Willie Kerry,Denver,HOU,,,,,,,,,,,,,,,,,
1971,Clarence Smith,Villanova,GSW,,,,,,,,,,,,,,,,,
1971,Ron Johnston,Murray State,BAL,,,,,,,,,,,,,,,,,
1971,Ray Green,California University of Pennslyvania,BOS,,,,,,,,,,,,,,,,,
1971,Paul Botts,Central Michigan University,DET,,,,,,,,,,,,,,,,,
1971,Tom Lee,Arizona,PHI,,,,,,,,,,,,,,,,,
1971,Bob Cheeks,Whittier College,LAL,,,,,,,,,,,,,,,,,
1971,Mike Johnson,Kansas State,PHO,,,,,,,,,,,,,,,,,
1971,Jackie Dinkins,Voorhees College,CHI,1,18,89,45,20,7,0.415,,0.55,4.9,2.5,1.1,0.4,0.1,0.073,,
1971,Mike O'Brien,Saint Leo University,NYK,,,,,,,,,,,,,,,,,
1971,Rick Howat,Illinois,MIL,,,,,,,,,,,,,,,,,
1971,Jim Meredith,Washington State,CLE,,,,,,,,,,,,,,,,,
1971,Don Ward,Colgate,BUF,,,,,,,,,,,,,,,,,
1971,Greg Starrick,Southern Illinois,POR,,,,,,,,,,,,,,,,,
1971,Ron Rippitoe,Lipscomb,ATL,,,,,,,,,,,,,,,,,
1971,Ed Huston,University of Puget Sound,SEA,,,,,,,,,,,,,,,,,
1971,Calvin Oliver,University of Texas-Pan American,HOU,,,,,,,,,,,,,,,,,
1971,Bill Drosdiak,Oregon,GSW,,,,,,,,,,,,,,,,,
1971,Eddie Myers,Arizona,BAL,,,,,,,,,,,,,,,,,
1971,Dale Dover,Harvard University,BOS,,,,,,,,,,,,,,,,,
1971,Steve Butcher,Pikeville College,DET,,,,,,,,,,,,,,,,,
1971,Jim Dinwiddie,Kentucky,PHI,,,,,,,,,,,,,,,,,
1971,Cliff Mosely,Quinnipiac University,LAL,,,,,,,,,,,,,,,,,
1971,Tom Newell,Hawaii,PHO,,,,,,,,,,,,,,,,,
1971,David Withers,University of Delaware,CHI,,,,,,,,,,,,,,,,,
1971,Andy Toth,Cheyney (PA),NYK,,,,,,,,,,,,,,,,,
1971,Dan Fife,Michigan,MIL,,,,,,,,,,,,,,,,,
1971,Mike Casey,Kentucky,CLE,,,,,,,,,,,,,,,,,
1971,Bill Warner,Arizona,BUF,,,,,,,,,,,,,,,,,
1971,Howard Burford,Gonzaga,POR,,,,,,,,,,,,,,,,,
1971,Levi Wyatt,Alcorn State,ATL,,,,,,,,,,,,,,,,,
1971,Jerome Perry,Western Kentucky,SEA,,,,,,,,,,,,,,,,,
1971,Doug Rex,UC Santa Barbara,HOU,,,,,,,,,,,,,,,,,
1971,Chuck Olowski,University of Baltimore,BAL,,,,,,,,,,,,,,,,,
1971,Reggie Brooks,Southern New Hampshire University,BOS,,,,,,,,,,,,,,,,,
1971,Larry Saunders,Duke,DET,,,,,,,,,,,,,,,,,
1971,Dana Pagett,USC,PHI,,,,,,,,,,,,,,,,,
1971,Paul Leitz,Western Carolina University,PHO,,,,,,,,,,,,,,,,,
1971,Al Smith,Bradley,CHI,,,,,,,,,,,,,,,,,
1971,Ken Davis,Georgetown College,NYK,,,,,,,,,,,,,,,,,
1971,Blaine Henry,Marshall,MIL,,,,,,,,,,,,,,,,,
1971,Doug Hess,Toledo,CLE,,,,,,,,,,,,,,,,,
1971,Butch Webster,LSU,BUF,,,,,,,,,,,,,,,,,
1971,Don Sechler,Delaware Valley College,POR,,,,,,,,,,,,,,,,,
1971,Roger Moore,,ATL,,,,,,,,,,,,,,,,,
1971,Chris Schrobilgen,USC,HOU,,,,,,,,,,,,,,,,,
1971,Bob Connor,Loyola College in Maryland,BAL,,,,,,,,,,,,,,,,,
1971,John Dalton,Suffolk University,BOS,,,,,,,,,,,,,,,,,
1971,Bob Horn,Drake University,DET,,,,,,,,,,,,,,,,,
1971,Ken Kowall,Ohio University,PHI,,,,,,,,,,,,,,,,,
1971,Floyd Mason,Alcorn State,PHO,,,,,,,,,,,,,,,,,
1971,Ken Riley,Middle Tennessee,CHI,,,,,,,,,,,,,,,,,
1971,Carl Greenfield,Eastern Kentucky University,NYK,,,,,,,,,,,,,,,,,
1971,Gene Mumford,University of Scranton,MIL,,,,,,,,,,,,,,,,,
1971,Bobby Jones,Drake University,CLE,,,,,,,,,,,,,,,,,
1971,Pete Smith,Valdosta State University,BUF,,,,,,,,,,,,,,,,,
1971,Ed Jenkins,,ATL,,,,,,,,,,,,,,,,,
1971,Lee McCollough,Indiana,HOU,,,,,,,,,,,,,,,,,
1971,Ron Crosswhite,Dayton,BAL,,,,,,,,,,,,,,,,,
1971,Leroy Chalk,Nebraska,BOS,,,,,,,,,,,,,,,,,
1971,Willie Roberson,Wyoming,DET,,,,,,,,,,,,,,,,,
1971,Hank Commodore,Northwestern Oklahoma State University,PHI,,,,,,,,,,,,,,,,,
1971,Ron Dorsey,Tennessee State,PHO,,,,,,,,,,,,,,,,,
1971,Ed Goode,DePaul,CHI,,,,,,,,,,,,,,,,,
1971,Larry Duckworth,Henderson State University,NYK,,,,,,,,,,,,,,,,,
1971,Pierre Russell,Kansas,MIL,,,,,,,,,,,,,,,,,
1971,Bubbles Harris,Indiana,CLE,,,,,,,,,,,,,,,,,
1971,Ray Lavender,Drury University,BUF,,,,,,,,,,,,,,,,,
1971,Gene Roberson,Canisius,HOU,,,,,,,,,,,,,,,,,
1971,Rudolph Peele,Norfolk State,BAL,,,,,,,,,,,,,,,,,
1971,Art Davis,Johnson C. Smith University,DET,,,,,,,,,,,,,,,,,
1971,Ken Booker,UCLA,PHO,,,,,,,,,,,,,,,,,
1971,Richard Dixon,Loyola Marymount University,CHI,,,,,,,,,,,,,,,,,
1971,Jack O'Connor,University of Great Falls,NYK,,,,,,,,,,,,,,,,,
1971,George Jackson,Dayton,MIL,,,,,,,,,,,,,,,,,
1971,Larry Baker,Wittenberg University,CLE,,,,,,,,,,,,,,,,,
1971,William Chatmon,Baylor,BUF,,,,,,,,,,,,,,,,,
1971,Terry Guigg,Gonzaga,HOU,,,,,,,,,,,,,,,,,
1971,James Morrell,Norfolk State,BAL,,,,,,,,,,,,,,,,,
1971,James Fleming,Alcorn State,DET,,,,,,,,,,,,,,,,,
